hex_id,c_lon,c_lat,geometry
88344fc86a79a436,103.61024,30.39324,"103.61024, 30.39324"
a510e0df6db09f1b,103.86837,30.95305,"103.86837, 30.95305"
7e7e0fcd80e96caa,103.9873,30.59494,"103.9873, 30.59494"
f9357b84914cd0b6,103.80654,31.12227,"103.80654, 31.12227"
79d746244b82d771,103.48438,30.19342,"103.48438, 30.19342"
a91719b12648936d,103.43732,30.29165,"103.43732, 30.29165"
c9a40226a445af99,104.0118,30.48091,"104.0118, 30.48091"
50fe43de8f78fc02,104.47977,30.50066,"104.47977, 30.50066"
bbb295c0760bd7e9,103.83736,31.08407,"103.83736, 31.08407"
9327f47f02775f32,104.32463,30.63685,"104.32463, 30.63685"
617fc087efff5182,104.11802,30.71279,"104.11802, 30.71279"
d6d1ba36fc1d6d08,103.55028,30.28485,"103.55028, 30.28485"
536c52f90f043729,103.74315,30.57666,"103.74315, 30.57666"
9b33942605bf52d3,104.62477,30.40796,"104.62477, 30.40796"
b00395ad7432f503,104.24679,30.63514,"104.24679, 30.63514"
8ad8cfec3ccdc97a,104.25042,30.4691,"104.25042, 30.4691"
8d86c156aa7a3bf1,104.38224,30.67968,"104.38224, 30.67968"
eee4cfc3fbc54d06,103.83102,30.39628,"103.83102, 30.39628"
6a56e02cfc230303,104.18366,30.795,"104.18366, 30.795"
69a9bfdab199498f,103.43115,30.30846,"103.43115, 30.30846"
125316598d1bc6ba,103.6265,30.75858,"103.6265, 30.75858"
13f591d0ba76baed,104.53294,30.79308,"104.53294, 30.79308"
7e16b239a2f2287e,103.85891,30.62591,"103.85891, 30.62591"
93ee26a7cc3a0f32,103.93366,31.0819,"103.93366, 31.0819"
bdb1a89c49de62b6,103.63342,30.60298,"103.63342, 30.60298"
1549e920371041ac,104.17523,30.66283,"104.17523, 30.66283"
955f2c540ef3cf56,103.66494,30.38005,"103.66494, 30.38005"
409476fcffd85353,104.00362,30.5807,"104.00362, 30.5807"
c11d3c6265888251,103.60699,30.61443,"103.60699, 30.61443"
97d891cab1e29487,103.62329,30.60027,"103.62329, 30.60027"
31ab57da05888ba1,103.88494,30.84609,"103.88494, 30.84609"
2fb0b4bcaee53fad,104.40691,31.11382,"104.40691, 31.11382"
17831beabd82d539,103.76292,29.59375,"103.76292, 29.59375"
11a0c75afa480ffd,103.74722,31.11564,"103.74722, 31.11564"
c17880cc36911c90,104.32566,30.3681,"104.32566, 30.3681"
29d8ba14286cef4f,104.11358,30.3686,"104.11358, 30.3686"
7cc827ff36323c63,103.5136,30.33974,"103.5136, 30.33974"
c76f8d2f014ab34b,103.62204,30.83152,"103.62204, 30.83152"
7ba4570bdc3eb526,103.48401,30.52596,"103.48401, 30.52596"
3252751694eb823d,103.87331,30.55559,"103.87331, 30.55559"
a6bba41f95dd00d8,104.56325,30.70794,"104.56325, 30.70794"
768ed7e19e148436,103.89252,31.16386,"103.89252, 31.16386"
bcac2dcf978b336a,103.45038,30.16589,"103.45038, 30.16589"
226e89ab3f9a6a3c,103.60673,30.66066,"103.60673, 30.66066"
e1da02b0d859ac3f,103.48891,30.40708,"103.48891, 30.40708"
e94dcf15d7865f7b,103.6381,30.48391,"103.6381, 30.48391"
b63b4270707183a2,103.81249,30.4932,"103.81249, 30.4932"
0413605c0950d0a2,104.33753,30.7888,"104.33753, 30.7888"
388a43b67cf31a3d,103.54656,30.55198,"103.54656, 30.55198"
1d47e766318f45fe,103.59568,30.46335,"103.59568, 30.46335"
a8c6dc0260fccf06,103.72173,30.84896,"103.72173, 30.84896"
f2089de5be6042c0,103.52512,30.73136,"103.52512, 30.73136"
7530e11bf9ed9d7c,104.7307,30.31433,"104.7307, 30.31433"
6621d1418b8ef384,103.70816,30.68776,"103.70816, 30.68776"
9d24b385575fc006,103.73916,30.55708,"103.73916, 30.55708"
103608e540ca4631,103.63616,30.85385,"103.63616, 30.85385"
8f1d828efe38d444,103.65414,30.51594,"103.65414, 30.51594"
58a86fbd44a02ce2,103.30064,30.27345,"103.30064, 30.27345"
459237985a6137d6,103.85444,30.7916,"103.85444, 30.7916"
6be6b4e3cacfe8bd,103.61368,30.50515,"103.61368, 30.50515"
7461298166b59abb,104.06277,30.58698,"104.06277, 30.58698"
cbad865971d7621f,103.76614,30.97216,"103.76614, 30.97216"
3691cea6e9ad0cc7,104.20864,30.9595,"104.20864, 30.9595"
bb33213f4d1c0155,104.37027,30.76016,"104.37027, 30.76016"
1a96a81dc3adf4ad,103.87715,30.66781,"103.87715, 30.66781"
c01e5d4d1815014b,103.98514,30.77058,"103.98514, 30.77058"
a29503d35e6f55cf,104.38202,30.63318,"104.38202, 30.63318"
33cb8d2e480d9a07,103.58028,30.67209,"103.58028, 30.67209"
303362c805009b52,103.98308,30.80714,"103.98308, 30.80714"
86429d5c8b514df7,104.00778,30.36871,"104.00778, 30.36871"
0469f8b8bd1a97b7,103.89954,30.68301,"103.89954, 30.68301"
b6b0358010e3bb0e,104.52842,30.4111,"104.52842, 30.4111"
56893a1aa1470432,103.6565,30.85931,"103.6565, 30.85931"
5a872432d5f23162,103.60657,30.32756,"103.60657, 30.32756"
e7dea189a9b64e8a,104.2012,30.37289,"104.2012, 30.37289"
a9d46be05b4dca31,104.12997,30.44699,"104.12997, 30.44699"
db8d71a11b3f3e52,104.45352,30.19717,"104.45352, 30.19717"
ef63269dc3fb6390,103.63959,30.58611,"103.63959, 30.58611"
4b96a9fddcd23a3a,104.33298,30.67616,"104.33298, 30.67616"
71e71dc829abaed4,103.58708,30.8963,"103.58708, 30.8963"
e1bbf4149d706e04,103.98288,31.0857,"103.98288, 31.0857"
6f6199e5adfae848,104.24045,30.55926,"104.24045, 30.55926"
100f5f9c5f75b1e7,104.22054,30.7861,"104.22054, 30.7861"
45c356426b6b7005,104.01578,30.82508,"104.01578, 30.82508"
3794d82cd52883a4,103.74749,30.50374,"103.74749, 30.50374"
34d43031da5f1f01,103.88854,31.09774,"103.88854, 31.09774"
32394faa90befc74,104.28886,30.97126,"104.28886, 30.97126"
338f67a8866cd310,104.1833,30.60928,"104.1833, 30.60928"
67567ba49dd6401f,103.72334,30.95143,"103.72334, 30.95143"
d43940947902c000,104.38348,30.50362,"104.38348, 30.50362"
335671fc353d6329,103.73046,30.70297,"103.73046, 30.70297"
9b575053450b83c9,104.0749,30.36776,"104.0749, 30.36776"
eb81d503f4bc4ec2,103.89102,30.87554,"103.89102, 30.87554"
478565ce58e36926,103.47012,30.2173,"103.47012, 30.2173"
dc8795dd32cc6bda,103.73172,30.89801,"103.73172, 30.89801"
7fb5bfbd35f6e3a5,103.62232,30.4057,"103.62232, 30.4057"
a7cb378a2a92c3df,104.48085,30.68666,"104.48085, 30.68666"
46deaa47b6ca8e4c,103.8401,30.81562,"103.8401, 30.81562"
0ed7efb19f978f9d,104.22803,30.50037,"104.22803, 30.50037"
1abd60d5afd1f55d,104.21379,30.52448,"104.21379, 30.52448"
c1df1281348b627a,103.97711,30.59225,"103.97711, 30.59225"
c72237869ed7360c,103.66776,31.05715,"103.66776, 31.05715"
55ccd9a405b7e19b,103.25537,30.57528,"103.25537, 30.57528"
7d4a7d0f729b5903,104.44044,30.81558,"104.44044, 30.81558"
d6d802b63aed405f,104.53962,30.8692,"104.53962, 30.8692"
19c296f28d7aa200,104.57536,30.6739,"104.57536, 30.6739"
df9c455def83b20e,104.49187,30.46666,"104.49187, 30.46666"
ce7f8b06feace5c2,103.94419,30.85254,"103.94419, 30.85254"
5f01daa59baadfe0,104.14202,30.32044,"104.14202, 30.32044"
76fb281a4177341a,104.57943,30.37779,"104.57943, 30.37779"
4a272e50183cdc29,103.68658,30.96013,"103.68658, 30.96013"
87b9dc7106c13f1e,104.4231,30.23568,"104.4231, 30.23568"
b4b1a3bb23a18bc1,103.578,30.3754,"103.578, 30.3754"
91fb4026fd196d7e,103.99756,30.45864,"103.99756, 30.45864"
4e6ab406af4a842b,104.11596,30.70297,"104.11596, 30.70297"
024a51765ac83619,104.64012,30.79284,"104.64012, 30.79284"
7e93a86ab9d78931,103.33631,30.55094,"103.33631, 30.55094"
2f9438de5a982d97,104.05672,30.83588,"104.05672, 30.83588"
ff4acae076aee0a8,104.0892,30.43634,"104.0892, 30.43634"
2d935d3d84f10085,104.25522,30.72088,"104.25522, 30.72088"
80f6ede4dbb8d953,103.58395,30.7379,"103.58395, 30.7379"
a549254f2dfc54bb,103.9116,30.78822,"103.9116, 30.78822"
1a5042d88da80088,104.37512,30.46435,"104.37512, 30.46435"
c5a2ef6c5be70d65,103.84828,30.80851,"103.84828, 30.80851"
8a01f0a953ac639e,103.69171,30.27621,"103.69171, 30.27621"
26b1399f658383fb,105.89953,30.99785,"105.89953, 30.99785"
2d23e7659c9a66c1,104.06902,30.89485,"104.06902, 30.89485"
ad3ad230d4b5105a,103.79617,31.16594,"103.79617, 31.16594"
b371e2b80e2a98fe,104.09752,30.66102,"104.09752, 30.66102"
9d915fba31b806e8,103.69109,30.41475,"103.69109, 30.41475"
4ae395622ac1c55f,104.23496,30.80844,"104.23496, 30.80844"
e3c1605fbe05f4d1,104.09742,30.52189,"104.09742, 30.52189"
f800c96db20cfa67,103.78715,30.79224,"103.78715, 30.79224"
8530fa3530dee5ea,103.92612,30.62515,"103.92612, 30.62515"
96618de45613fe06,103.23527,30.37584,"103.23527, 30.37584"
91666291d4b3757e,104.09137,30.63158,"104.09137, 30.63158"
26efbb49d9eb25c7,103.7992,30.8511,"103.7992, 30.8511"
0dbb7a38f7408b3d,104.25134,30.79415,"104.25134, 30.79415"
102cf972df908c8b,104.02608,30.31796,"104.02608, 30.31796"
9cc72ac33b653044,104.26784,30.82634,"104.26784, 30.82634"
22aa32e22ae51931,103.64276,30.36491,"103.64276, 30.36491"
11a3d341b153e5b9,103.93049,30.41324,"103.93049, 30.41324"
f617f9561865aeed,104.46714,30.44172,"104.46714, 30.44172"
9c5691cb48d1c275,103.80752,30.79766,"103.80752, 30.79766"
263f72924b83f561,104.17962,30.8218,"104.17962, 30.8218"
e8ca2f0de88723ff,103.73627,30.77867,"103.73627, 30.77867"
c89fe67fc50bb8d3,104.04644,30.60122,"104.04644, 30.60122"
d99663b0fea2a5a9,103.55187,30.67373,"103.55187, 30.67373"
66c366d1da98600a,103.49476,30.15002,"103.49476, 30.15002"
bf48ad0a427a7d43,104.39496,30.33038,"104.39496, 30.33038"
8a3e4fd75e40f25f,104.2547,30.53514,"104.2547, 30.53514"
316a94cba76e91a3,103.7853,30.73612,"103.7853, 30.73612"
7c381d0a069967d3,103.6934,30.8043,"103.6934, 30.8043"
23be8344a719823d,104.16682,30.53077,"104.16682, 30.53077"
6b91684aa7dc7101,104.02399,30.67878,"104.02399, 30.67878"
91b499cb0d156b58,103.61934,30.5807,"103.61934, 30.5807"
c7fbde8edfbb3ee7,103.69224,30.60942,"103.69224, 30.60942"
e4ec398615378e65,103.74574,30.9667,"103.74574, 30.9667"
5f156275971ca55b,104.49354,30.74569,"104.49354, 30.74569"
1db2824db4f0f840,103.57604,30.36564,"103.57604, 30.36564"
b8bbfd41873226f0,104.27588,30.77271,"104.27588, 30.77271"
98e6f77ae21c9838,103.65626,30.90561,"103.65626, 30.90561"
c5568ab7803a84b3,103.82251,30.54215,"103.82251, 30.54215"
037782e33fe0b866,103.89776,30.53426,"103.89776, 30.53426"
70409ab1b9ec72b1,103.9626,30.84813,"103.9626, 30.84813"
603446a11040068c,104.36786,30.20294,"104.36786, 30.20294"
9cf4b3cf2a1ec0df,104.01387,30.39809,"104.01387, 30.39809"
3df92605b1efad64,103.85298,30.55022,"103.85298, 30.55022"
474cc92164fe4cef,103.71896,31.0245,"103.71896, 31.0245"
8258a3c1e7f61874,104.36418,30.77716,"104.36418, 30.77716"
d15d36b16d4a95fd,103.85378,31.06988,"103.85378, 31.06988"
704b513f9b071e96,104.09325,30.4096,"104.09325, 30.4096"
82b5a988d8cb509c,103.66132,31.1204,"103.66132, 31.1204"
fd482be88a19d112,103.94042,30.60112,"103.94042, 30.60112"
10f92a25866e4d87,104.07898,30.38734,"104.07898, 30.38734"
4c862661fd947105,104.36348,31.09314,"104.36348, 31.09314"
e7f2c9f8b5954d65,104.01389,30.30551,"104.01389, 30.30551"
9a5542f95f4d42dd,103.49671,30.44614,"103.49671, 30.44614"
b51fecad9e0b02bf,103.89978,30.54406,"103.89978, 30.54406"
0fb782b80e03095a,104.09164,31.00302,"104.09164, 31.00302"
69f5e70f71526336,103.90406,30.42479,"103.90406, 30.42479"
516da3e5a398caf4,103.65612,30.52572,"103.65612, 30.52572"
31251dad91597c88,103.90716,31.00052,"103.90716, 31.00052"
145086f1779333f1,103.7816,31.23637,"103.7816, 31.23637"
639736e993df2ff2,104.0057,30.45152,"104.0057, 30.45152"
c9f5b2e35d00ccc8,103.70536,30.86313,"103.70536, 30.86313"
727bef7477dd41f0,104.4245,30.51424,"104.4245, 30.51424"
52e17aeab122776a,103.4199,30.2039,"103.4199, 30.2039"
b1dbc43d58ee7565,104.23034,30.603,"104.23034, 30.603"
2082fa25de91d7b8,104.1816,30.78518,"104.1816, 30.78518"
78c4653f00b85003,103.96446,31.04364,"103.96446, 31.04364"
77c36a6c3438415c,103.83571,30.93506,"103.83571, 30.93506"
3b286282ed3feee4,104.29071,30.2942,"104.29071, 30.2942"
e100800c25821d24,104.57176,30.74732,"104.57176, 30.74732"
96cd4ac72e591e1e,104.57569,30.72044,"104.57569, 30.72044"
9a08006a8e325fb3,104.39482,30.73868,"104.39482, 30.73868"
8257a5eb53c352cc,104.1544,30.42556,"104.1544, 30.42556"
d63a7a9e82cdb942,103.62178,30.87781,"103.62178, 30.87781"
a6545098213bbc06,103.6682,30.96447,"103.6682, 30.96447"
9e84ad7ffb83ca71,104.44748,30.21415,"104.44748, 30.21415"
635c13c06373d73d,104.38622,30.65284,"104.38622, 30.65284"
27fad57a8fdaf2bc,103.74774,30.97652,"103.74774, 30.97652"
941d8130b537ea60,103.73209,30.80537,"103.73209, 30.80537"
d46d9c9f2b245671,103.94278,30.33316,"103.94278, 30.33316"
9534215095c6f61f,104.50636,30.48894,"104.50636, 30.48894"
aea9465587e3ee9d,103.83004,30.76656,"103.83004, 30.76656"
6af08d713a27c0df,104.10392,30.96908,"104.10392, 30.96908"
b107b14c02506b6d,104.19836,30.9568,"104.19836, 30.9568"
cd09d2ad5253aea9,103.59275,30.972,"103.59275, 30.972"
63f810833ef61a3f,103.52966,30.65851,"103.52966, 30.65851"
1ae91ccc2c8b8078,103.72381,30.34018,"103.72381, 30.34018"
cb77f6c5499bbdbe,104.54782,30.86202,"104.54782, 30.86202"
59d583f92cfd051d,104.25314,30.71105,"104.25314, 30.71105"
ff8cf2994c61298e,104.59026,30.7428,"104.59026, 30.7428"
5b4fe674cf5d2b0f,103.58952,30.4802,"103.58952, 30.4802"
324b4b5fd76b68ca,104.71924,31.33496,"104.71924, 31.33496"
ac65e9c2f4fa19cc,103.40176,30.20827,"103.40176, 30.20827"
a07afe3e0dbfb58d,103.72591,30.82226,"103.72591, 30.82226"
9e38b830c4183618,104.49077,30.28086,"104.49077, 30.28086"
81092e04044aad3d,104.22746,30.26855,"104.22746, 30.26855"
39c65a7962a40aa6,103.2453,30.37855,"103.2453, 30.37855"
3c5c64b4d1532488,104.51539,30.62126,"104.51539, 30.62126"
618dbb352fb676c5,104.71904,30.61784,"104.71904, 30.61784"
1230590b5f83767d,104.62872,30.92016,"104.62872, 30.92016"
202066add4ecefe4,104.8017,30.63897,"104.8017, 30.63897"
0442e949111e5e8f,103.32646,30.30808,"103.32646, 30.30808"
5b8402b17b72c6d7,104.07492,30.41408,"104.07492, 30.41408"
f58efd2620f9a3d2,103.8188,31.13484,"103.8188, 31.13484"
61825f9c27435ef7,104.23655,30.63246,"104.23655, 30.63246"
37b140dd3e4d2dc0,104.61342,30.53503,"104.61342, 30.53503"
c46809d34d111ead,103.51782,30.31315,"103.51782, 30.31315"
42e8febb69e6e928,103.98137,30.33402,"103.98137, 30.33402"
fff73e1ab8f5b8f2,103.80308,30.91708,"103.80308, 30.91708"
b255bdb31c10e9ac,103.97522,30.39721,"103.97522, 30.39721"
1e9826d79f3692ba,103.58302,30.21042,"103.58302, 30.21042"
de6eabf63e634c82,104.6021,30.39288,"104.6021, 30.39288"
50f3e9969aac4995,104.23643,30.58604,"104.23643, 30.58604"
970263c5b8484296,103.66577,31.04734,"103.66577, 31.04734"
73538dbb8aee2cf0,104.1225,31.05764,"104.1225, 31.05764"
24c8caff7ad3b96f,104.3598,30.71099,"104.3598, 30.71099"
c2a740e027ecf9f0,104.00152,30.70996,"104.00152, 30.70996"
796fc700d0b011b9,104.09366,30.96638,"104.09366, 30.96638"
0b832fd44fd02232,103.70438,30.6219,"103.70438, 30.6219"
68e49fe0b94eb885,104.30862,30.7441,"104.30862, 30.7441"
b7f098cc5c04a294,104.40818,30.52858,"104.40818, 30.52858"
dbab639e2584cc71,104.3368,30.60288,"104.3368, 30.60288"
550ce87e442f3294,103.70537,30.39078,"103.70537, 30.39078"
f1dcf59d19de8843,104.47529,30.43454,"104.47529, 30.43454"
c98dd8d7b2dd8ac6,104.1306,30.95754,"104.1306, 30.95754"
72dcac3cb4094188,103.77208,30.43622,"103.77208, 30.43622"
d71ffc99562c495f,104.3288,30.6565,"104.3288, 30.6565"
77cf98cd1cdf727e,103.7765,30.92854,"103.7765, 30.92854"
caaa2b70f6dc92da,103.27356,30.57096,"103.27356, 30.57096"
315119dbdc43d170,104.08907,30.2511,"104.08907, 30.2511"
88e922a49ad0bdfd,104.15982,29.99197,"104.15982, 29.99197"
f271a618828827b3,103.91579,30.71513,"103.91579, 30.71513"
88ac023f97024a18,104.27308,30.53064,"104.27308, 30.53064"
82888adf84421845,103.72248,30.66378,"103.72248, 30.66378"
4b511e3006f5e422,104.28258,30.30135,"104.28258, 30.30135"
c1d0d6c280e1d1aa,103.76078,30.7574,"103.76078, 30.7574"
8950aaddc64ce7d3,104.13793,30.30086,"104.13793, 30.30086"
f3ad2979361b546c,103.58531,30.50683,"103.58531, 30.50683"
97b773652feb2738,104.07297,30.58965,"104.07297, 30.58965"
66efe899aeff5f95,104.05878,30.89214,"104.05878, 30.89214"
6f199f7e703992ed,103.97102,30.56284,"103.97102, 30.56284"
ca9db79ecbd92c02,103.95853,30.82849,"103.95853, 30.82849"
1874600dc10a92d7,104.00139,30.98841,"104.00139, 30.98841"
57259bbf1b93b11b,103.62352,30.93392,"103.62352, 30.93392"
4b4755a76aeb32f3,103.94842,30.73304,"103.94842, 30.73304"
7d25f5e5d275b7fe,103.81596,30.69792,"103.81596, 30.69792"
8127bf7906ca2a1b,103.92959,31.06224,"103.92959, 31.06224"
9a50fd2d1aafbf49,103.76912,30.704,"103.76912, 30.704"
c13e4536252dc189,103.58728,30.51661,"103.58728, 30.51661"
360ddf881d1734b4,104.0525,30.30635,"104.0525, 30.30635"
12678f66675b2a55,103.45232,30.17562,"103.45232, 30.17562"
49a0b610dd2724df,104.09128,30.49248,"104.09128, 30.49248"
f0f067a8f31b3fbc,104.61339,30.80456,"104.61339, 30.80456"
16505fca8af1a054,103.65566,30.61818,"103.65566, 30.61818"
9aa4bc5347488da2,103.83748,31.03766,"103.83748, 31.03766"
e1770b6f7aeb8427,104.39222,30.18142,"104.39222, 30.18142"
1ad9effb25567560,103.88706,30.80954,"103.88706, 30.80954"
d320d3f0345c1ca1,104.72042,30.31172,"104.72042, 30.31172"
8a3bc2247b706589,104.29788,30.60204,"104.29788, 30.60204"
385e4e96a7bb1f20,104.07714,30.74844,"104.07714, 30.74844"
f79d7d644041e9b9,106.54876,29.60472,"106.54876, 29.60472"
ee88941908aa2040,103.74187,30.38196,"103.74187, 30.38196"
0102074a005f3ef6,103.9465,30.63053,"103.9465, 30.63053"
c7664ee354c05016,104.12797,30.48354,"104.12797, 30.48354"
2dada5cfbcb7e140,103.86314,30.55291,"103.86314, 30.55291"
36fbbd8e2ccda1d8,103.59883,30.6215,"103.59883, 30.6215"
7fc208ff79d67fd3,104.15697,30.76014,"104.15697, 30.76014"
2449168db7e5c128,103.86018,30.07108,"103.86018, 30.07108"
2d60e9a9652bcc1e,103.67484,30.85496,"103.67484, 30.85496"
9a02b7e36d43e5ba,104.1056,30.56112,"104.1056, 30.56112"
e6c2c294bc6e5d9a,103.62256,30.35954,"103.62256, 30.35954"
22c2bc9090460a17,103.86635,30.94323,"103.86635, 30.94323"
a9b1f308df975fc3,104.39438,30.64568,"104.39438, 30.64568"
6f6fe4d4712c07a3,104.48582,30.48366,"104.48582, 30.48366"
df9b5955861a869d,104.53415,30.34763,"104.53415, 30.34763"
4eaf34a2cd33e2b5,103.7153,30.43968,"103.7153, 30.43968"
6124d0c740dc4a4c,104.02191,30.90096,"104.02191, 30.90096"
345a468acf5b2e2d,103.5246,30.20412,"103.5246, 30.20412"
c62e1c6c0d158489,104.56281,30.3457,"104.56281, 30.3457"
a71e0d2b46b64028,104.4009,30.72167,"104.4009, 30.72167"
1c9fe1700f892084,104.10569,30.65388,"104.10569, 30.65388"
cc55f9b1c8a07f75,103.79415,31.15611,"103.79415, 31.15611"
f688504a98a2d0b7,103.54627,30.59817,"103.54627, 30.59817"
2997da48af3d957a,104.05866,30.47466,"104.05866, 30.47466"
1c3400c6c6bc8c88,104.3501,30.84783,"104.3501, 30.84783"
7909e9fb0ac4b056,104.05056,30.76,"104.05056, 30.76"
1713d94cd81b36aa,104.20966,30.50486,"104.20966, 30.50486"
513e470033bbf139,104.09522,30.32676,"104.09522, 30.32676"
ff336473f787e185,103.70276,30.99231,"103.70276, 30.99231"
4064efaeea8f671f,104.06278,30.63334,"104.06278, 30.63334"
55fe2dfd627f4a46,104.08952,30.90026,"104.08952, 30.90026"
cf5a2213e867d262,103.9563,31.00431,"103.9563, 31.00431"
5a7f97f411147d2e,103.79264,30.34913,"103.79264, 30.34913"
aff4ad337f00b403,104.35238,30.9042,"104.35238, 30.9042"
a4632be4c21753ff,104.29387,30.62884,"104.29387, 30.62884"
75ec779a2b11d79c,103.43128,30.54879,"103.43128, 30.54879"
15e7eae5a1967171,103.84128,30.35272,"103.84128, 30.35272"
4b6547aab440ddd1,103.58783,30.42426,"103.58783, 30.42426"
b2aa27f7bd165687,104.58847,30.77953,"104.58847, 30.77953"
12fb8e9f7a298808,104.11822,30.89854,"104.11822, 30.89854"
cc6ce2393bdc564b,103.92972,30.96939,"103.92972, 30.96939"
b1247816e780981e,104.50652,30.85132,"104.50652, 30.85132"
7179ea6231b95e1a,104.09141,30.67796,"104.09141, 30.67796"
ba472edec848b89d,103.79332,30.77534,"103.79332, 30.77534"
51ba58465b85cd71,104.14286,30.9236,"104.14286, 30.9236"
c1bb60f96c91089c,104.68146,30.80348,"104.68146, 30.80348"
93aae5855eeb9a0c,104.07497,30.50674,"104.07497, 30.50674"
d8def1571f179090,103.44085,30.35725,"103.44085, 30.35725"
27e5d8e1ab4e261d,103.67996,31.06972,"103.67996, 31.06972"
a8e0b444420fc2ff,104.3328,30.62969,"104.3328, 30.62969"
ef8b6a206e146a6e,104.11992,30.58342,"104.11992, 30.58342"
49c62212832ac107,103.406,30.18172,"103.406, 30.18172"
9a586890a2fb0f59,103.54132,31.0509,"103.54132, 31.0509"
2b9a38672df410ca,104.1569,30.71371,"104.1569, 30.71371"
0d489deca8c2eb8d,104.04852,30.843,"104.04852, 30.843"
7d2fe814c1e7065d,103.98084,31.07587,"103.98084, 31.07587"
df22d219ad9186d9,104.34288,30.5859,"104.34288, 30.5859"
0b3b93f6f7c707ee,103.44808,30.2022,"103.44808, 30.2022"
862129d36d77320b,103.80034,30.48072,"103.80034, 30.48072"
30f05edb306096dd,103.73298,31.09326,"103.73298, 31.09326"
e9707f9f6a0e8b88,103.75546,30.54289,"103.75546, 30.54289"
df9c5845db03c756,104.13842,30.67175,"104.13842, 30.67175"
8519b720d1acea41,104.46212,30.64465,"104.46212, 30.64465"
ae9346d3058dfea0,104.42846,30.48742,"104.42846, 30.48742"
53f0910d9aa27376,103.89945,30.72935,"103.89945, 30.72935"
dcdfd06c7638a8c9,104.33198,30.94536,"104.33198, 30.94536"
d5983c1294a56c51,103.62872,30.34268,"103.62872, 30.34268"
3b682677baa101b4,104.17053,30.3186,"104.17053, 30.3186"
1ece2d4a172022eb,104.05876,30.84571,"104.05876, 30.84571"
b66c22e1e5ad0911,103.90326,30.88808,"103.90326, 30.88808"
52786efd9b20dfcc,104.62513,30.45447,"104.62513, 30.45447"
b1b82b36f09c0234,104.41821,30.48477,"104.41821, 30.48477"
98de3238a17dd514,104.6337,30.76329,"104.6337, 30.76329"
6bcb88da44ad0736,103.94425,30.80615,"103.94425, 30.80615"
2a164714dec539e9,104.6988,30.65914,"104.6988, 30.65914"
803b0c6a3aca0239,103.95678,30.54056,"103.95678, 30.54056"
16de67c7f71b320a,103.90003,30.40522,"103.90003, 30.40522"
4273f5aefd685859,104.5675,30.72764,"104.5675, 30.72764"
ab5eba10ceb1bf78,104.29032,30.79506,"104.29032, 30.79506"
98202d2074fd4c74,103.98498,31.00264,"103.98498, 31.00264"
389b0ce9aacc7429,103.62056,30.7292,"103.62056, 30.7292"
824e23f00447bd29,103.87444,30.98252,"103.87444, 30.98252"
22437f3ef0f7bee4,104.07286,30.35796,"104.07286, 30.35796"
151a167f466d039d,103.88236,31.11468,"103.88236, 31.11468"
66142db122a8946b,103.51884,30.46132,"103.51884, 30.46132"
3aed7953a79b1ba7,104.36318,30.54476,"104.36318, 30.54476"
09bdb7c74898c6c9,103.72362,30.38638,"103.72362, 30.38638"
c6a5d3e5608cbdfa,103.63893,31.10509,"103.63893, 31.10509"
1d56b42ade9537b1,103.58592,30.7477,"103.58592, 30.7477"
5d6740eda15aad8d,103.7819,30.53139,"103.7819, 30.53139"
9bd8670872e743d1,104.04444,30.96266,"104.04444, 30.96266"
3c5b68b7f53104c1,103.98706,30.96603,"103.98706, 30.96603"
a43b717cb7967efc,104.73151,30.63034,"104.73151, 30.63034"
70a08db4598b2ac5,103.54734,30.7466,"103.54734, 30.7466"
81bd9cc5a11348f3,104.36865,30.38849,"104.36865, 30.38849"
